ciudades;mes;Sexo;Periodo;Total
34 Palencia;Jul;Hombres;2013;0
34 Palencia;Jul;Mujeres;2013;0
34 Palencia;Jul;Hombres;2014;0
34 Palencia;Jul;Mujeres;2014;0
34 Palencia;Jul;Mujeres;2015;0
34 Palencia;Jul;Hombres;2015;0
34 Palencia;Jul;Mujeres;2016;0
34 Palencia;Jul;Hombres;2016;0
34 Palencia;Jul;Mujeres;2017;0
34 Palencia;Jul;Hombres;2017;0
34 Palencia;Jul;Mujeres;2018;0
34 Palencia;Jul;Hombres;2018;0
34 Palencia;Jul;Mujeres;2019;0
34 Palencia;Jul;Hombres;2019;0
34 Palencia;Jul;Mujeres;2020;0
34 Palencia;Jul;Hombres;2020;0
34 Palencia;Jul;Mujeres;2021;0
34 Palencia;Jul;Hombres;2021;0
34 Palencia;Aug;Hombres;2009;0
34 Palencia;Aug;Mujeres;2009;0
34 Palencia;Aug;Hombres;2010;0
34 Palencia;Aug;Mujeres;2010;0
34 Palencia;Aug;Hombres;2011;0
34 Palencia;Aug;Mujeres;2011;0
34 Palencia;Aug;Hombres;2012;0
34 Palencia;Aug;Mujeres;2012;0
34 Palencia;Aug;Hombres;2013;0
34 Palencia;Aug;Mujeres;2013;0
34 Palencia;Aug;Mujeres;2014;0
34 Palencia;Aug;Hombres;2014;1
34 Palencia;Aug;Hombres;2015;0
34 Palencia;Aug;Mujeres;2015;0
34 Palencia;Aug;Mujeres;2016;0
34 Palencia;Aug;Hombres;2016;1
34 Palencia;Aug;Hombres;2017;0
34 Palencia;Aug;Mujeres;2017;0
34 Palencia;Aug;Hombres;2018;0
34 Palencia;Aug;Mujeres;2018;0
34 Palencia;Aug;Hombres;2019;0
34 Palencia;Aug;Mujeres;2019;0
34 Palencia;Aug;Mujeres;2020;0
34 Palencia;Aug;Hombres;2020;0
34 Palencia;Aug;Mujeres;2021;0
34 Palencia;Aug;Hombres;2021;1
34 Palencia;Sep;Mujeres;2009;0
34 Palencia;Sep;Hombres;2009;0
34 Palencia;Sep;Mujeres;2010;0
34 Palencia;Sep;Hombres;2010;3
34 Palencia;Sep;Mujeres;2011;0
34 Palencia;Sep;Hombres;2011;0
34 Palencia;Sep;Mujeres;2012;0
34 Palencia;Sep;Hombres;2012;0
34 Palencia;Sep;Hombres;2013;0
34 Palencia;Sep;Mujeres;2013;0
34 Palencia;Sep;Hombres;2014;0
34 Palencia;Sep;Mujeres;2014;0
34 Palencia;Sep;Hombres;2015;0
34 Palencia;Sep;Mujeres;2015;0
34 Palencia;Sep;Hombres;2016;0
34 Palencia;Sep;Mujeres;2016;0
34 Palencia;Sep;Hombres;2017;0
34 Palencia;Sep;Mujeres;2017;0
34 Palencia;Sep;Hombres;2018;0
34 Palencia;Sep;Mujeres;2018;0
34 Palencia;Sep;Hombres;2019;0
34 Palencia;Sep;Mujeres;2019;0
34 Palencia;Sep;Mujeres;2020;0
34 Palencia;Sep;Hombres;2020;0
34 Palencia;Sep;Hombres;2021;0
34 Palencia;Sep;Mujeres;2021;0
34 Palencia;Oct;Hombres;2009;0
34 Palencia;Oct;Mujeres;2009;1
34 Palencia;Oct;Hombres;2010;0
34 Palencia;Oct;Mujeres;2010;0
34 Palencia;Oct;Hombres;2011;0
34 Palencia;Oct;Mujeres;2011;0
34 Palencia;Oct;Hombres;2012;0
34 Palencia;Oct;Mujeres;2012;0
34 Palencia;Oct;Hombres;2013;0
34 Palencia;Oct;Mujeres;2013;0
34 Palencia;Oct;Hombres;2014;0
34 Palencia;Oct;Mujeres;2014;0
34 Palencia;Oct;Mujeres;2015;0
34 Palencia;Oct;Hombres;2015;1
34 Palencia;Oct;Hombres;2016;0
34 Palencia;Oct;Mujeres;2016;0
34 Palencia;Oct;Hombres;2017;0
34 Palencia;Oct;Mujeres;2017;0
34 Palencia;Oct;Hombres;2018;0
34 Palencia;Oct;Mujeres;2018;0
34 Palencia;Oct;Mujeres;2019;0
34 Palencia;Oct;Hombres;2019;0
34 Palencia;Oct;Hombres;2020;0
34 Palencia;Oct;Mujeres;2020;0
34 Palencia;Oct;Mujeres;2021;0
34 Palencia;Oct;Hombres;2021;0
34 Palencia;Nov;Hombres;2009;0
34 Palencia;Nov;Mujeres;2009;0
34 Palencia;Nov;Hombres;2010;0
34 Palencia;Nov;Mujeres;2010;0
34 Palencia;Nov;Mujeres;2011;0
34 Palencia;Nov;Hombres;2011;0
34 Palencia;Nov;Mujeres;2012;0
34 Palencia;Nov;Hombres;2012;0
34 Palencia;Nov;Hombres;2013;0
34 Palencia;Nov;Mujeres;2013;0
34 Palencia;Nov;Hombres;2014;0
34 Palencia;Nov;Mujeres;2014;0
34 Palencia;Nov;Mujeres;2015;0
34 Palencia;Nov;Hombres;2015;0
34 Palencia;Nov;Hombres;2016;0
34 Palencia;Nov;Mujeres;2016;0
34 Palencia;Nov;Hombres;2017;0
34 Palencia;Nov;Mujeres;2017;0
34 Palencia;Nov;Hombres;2018;0
34 Palencia;Nov;Mujeres;2018;0
34 Palencia;Nov;Mujeres;2019;0
34 Palencia;Nov;Hombres;2019;0
34 Palencia;Nov;Hombres;2020;0
34 Palencia;Nov;Mujeres;2020;0
34 Palencia;Nov;Hombres;2021;0
34 Palencia;Nov;Mujeres;2021;1
34 Palencia;Dec;Mujeres;2009;0
34 Palencia;Dec;Hombres;2009;1
34 Palencia;Dec;Mujeres;2010;0
34 Palencia;Dec;Hombres;2010;0
34 Palencia;Dec;Hombres;2011;0
34 Palencia;Dec;Mujeres;2011;0
34 Palencia;Dec;Mujeres;2012;0
34 Palencia;Dec;Hombres;2012;1
34 Palencia;Dec;Mujeres;2013;0
34 Palencia;Dec;Hombres;2013;0
34 Palencia;Dec;Mujeres;2014;0
34 Palencia;Dec;Hombres;2014;1
34 Palencia;Dec;Mujeres;2015;0
34 Palencia;Dec;Hombres;2015;0
34 Palencia;Dec;Hombres;2016;0
34 Palencia;Dec;Mujeres;2016;0
34 Palencia;Dec;Hombres;2017;0
34 Palencia;Dec;Mujeres;2017;1
34 Palencia;Dec;Hombres;2018;0
34 Palencia;Dec;Mujeres;2018;0
34 Palencia;Dec;Hombres;2019;0
34 Palencia;Dec;Mujeres;2019;0
34 Palencia;Dec;Mujeres;2020;0
34 Palencia;Dec;Hombres;2020;0
34 Palencia;Dec;Mujeres;2021;0
34 Palencia;Dec;Hombres;2021;1
35 Palmas;Jan;Hombres;2009;0
35 Palmas;Jan;Mujeres;2009;3
35 Palmas;Jan;Hombres;2010;0
35 Palmas;Jan;Mujeres;2010;4
35 Palmas;Jan;Hombres;2011;2
35 Palmas;Jan;Mujeres;2011;2
35 Palmas;Jan;Mujeres;2012;1
35 Palmas;Jan;Hombres;2012;3
35 Palmas;Jan;Hombres;2013;1
35 Palmas;Jan;Mujeres;2013;3
35 Palmas;Jan;Hombres;2014;0
35 Palmas;Jan;Mujeres;2014;2
35 Palmas;Jan;Hombres;2015;0
35 Palmas;Jan;Mujeres;2015;2
35 Palmas;Jan;Hombres;2016;1
35 Palmas;Jan;Mujeres;2016;1
35 Palmas;Jan;Hombres;2017;0
35 Palmas;Jan;Mujeres;2017;1
35 Palmas;Jan;Mujeres;2018;0
35 Palmas;Jan;Hombres;2018;1
35 Palmas;Jan;Hombres;2019;1
35 Palmas;Jan;Mujeres;2019;2
35 Palmas;Jan;Hombres;2020;0
35 Palmas;Jan;Mujeres;2020;2
35 Palmas;Jan;Hombres;2021;1
35 Palmas;Jan;Mujeres;2021;2
35 Palmas;Feb;Hombres;2009;1
35 Palmas;Feb;Mujeres;2009;2
35 Palmas;Feb;Mujeres;2010;2
35 Palmas;Feb;Hombres;2010;3
35 Palmas;Feb;Mujeres;2011;1
35 Palmas;Feb;Hombres;2011;3
35 Palmas;Feb;Mujeres;2012;1
35 Palmas;Feb;Hombres;2012;2
35 Palmas;Feb;Hombres;2013;1
35 Palmas;Feb;Mujeres;2013;2
35 Palmas;Feb;Hombres;2014;1
35 Palmas;Feb;Mujeres;2014;2
35 Palmas;Feb;Hombres;2015;1
35 Palmas;Feb;Mujeres;2015;1
35 Palmas;Feb;Mujeres;2016;1
35 Palmas;Feb;Hombres;2016;3
35 Palmas;Feb;Hombres;2017;1
35 Palmas;Feb;Mujeres;2017;1
35 Palmas;Feb;Hombres;2018;0
35 Palmas;Feb;Mujeres;2018;1
35 Palmas;Feb;Mujeres;2019;0
35 Palmas;Feb;Hombres;2019;2
35 Palmas;Feb;Mujeres;2020;1
35 Palmas;Feb;Hombres;2020;1
35 Palmas;Feb;Mujeres;2021;0
35 Palmas;Feb;Hombres;2021;2
35 Palmas;Mar;Mujeres;2009;0
35 Palmas;Mar;Hombres;2009;2
35 Palmas;Mar;Hombres;2010;1
35 Palmas;Mar;Mujeres;2010;2
35 Palmas;Mar;Mujeres;2011;0
35 Palmas;Mar;Hombres;2011;2
35 Palmas;Mar;Hombres;2012;0
35 Palmas;Mar;Mujeres;2012;0
35 Palmas;Mar;Mujeres;2013;0
35 Palmas;Mar;Hombres;2013;1
35 Palmas;Mar;Hombres;2014;1
35 Palmas;Mar;Mujeres;2014;1
35 Palmas;Mar;Hombres;2015;0
35 Palmas;Mar;Mujeres;2015;2
35 Palmas;Mar;Hombres;2016;0
35 Palmas;Mar;Mujeres;2016;1
35 Palmas;Mar;Hombres;2017;0
35 Palmas;Mar;Mujeres;2017;1
35 Palmas;Mar;Hombres;2018;1
35 Palmas;Mar;Mujeres;2018;1
35 Palmas;Mar;Hombres;2019;2
35 Palmas;Mar;Mujeres;2019;2
35 Palmas;Mar;Mujeres;2020;0
35 Palmas;Mar;Hombres;2020;2
35 Palmas;Mar;Hombres;2021;1
35 Palmas;Mar;Mujeres;2021;2
35 Palmas;Apr;Hombres;2009;1
35 Palmas;Apr;Mujeres;2009;2
35 Palmas;Apr;Hombres;2010;1
35 Palmas;Apr;Mujeres;2010;2
35 Palmas;Apr;Hombres;2011;0
35 Palmas;Apr;Mujeres;2011;1
35 Palmas;Apr;Hombres;2012;0
35 Palmas;Apr;Mujeres;2012;0
35 Palmas;Apr;Hombres;2013;2
35 Palmas;Apr;Mujeres;2013;3
35 Palmas;Apr;Hombres;2014;1
35 Palmas;Apr;Mujeres;2014;3
35 Palmas;Apr;Mujeres;2015;0
35 Palmas;Apr;Hombres;2015;1
35 Palmas;Apr;Hombres;2016;0
35 Palmas;Apr;Mujeres;2016;0
35 Palmas;Apr;Hombres;2017;3
35 Palmas;Apr;Mujeres;2017;4
35 Palmas;Apr;Mujeres;2018;1
35 Palmas;Apr;Hombres;2018;2
35 Palmas;Apr;Hombres;2019;0
35 Palmas;Apr;Mujeres;2019;0
35 Palmas;Apr;Hombres;2020;0
35 Palmas;Apr;Mujeres;2020;1
35 Palmas;Apr;Hombres;2021;0
35 Palmas;Apr;Mujeres;2021;2
35 Palmas;May;Mujeres;2009;1
35 Palmas;May;Hombres;2009;1
35 Palmas;May;Mujeres;2010;1
35 Palmas;May;Hombres;2010;2
35 Palmas;May;Mujeres;2011;1
35 Palmas;May;Hombres;2011;1
35 Palmas;May;Hombres;2012;2
35 Palmas;May;Mujeres;2012;3
35 Palmas;May;Hombres;2013;1
35 Palmas;May;Mujeres;2013;1
35 Palmas;May;Hombres;2014;0
35 Palmas;May;Mujeres;2014;3
35 Palmas;May;Hombres;2015;0
35 Palmas;May;Mujeres;2015;0
35 Palmas;May;Hombres;2016;0
35 Palmas;May;Mujeres;2016;0
35 Palmas;May;Mujeres;2017;1
35 Palmas;May;Hombres;2017;2
35 Palmas;May;Mujeres;2018;1
35 Palmas;May;Hombres;2018;2
35 Palmas;May;Hombres;2019;0
35 Palmas;May;Mujeres;2019;0
35 Palmas;May;Mujeres;2020;1
35 Palmas;May;Hombres;2020;2
35 Palmas;May;Mujeres;2021;0
35 Palmas;May;Hombres;2021;1
35 Palmas;Jun;Mujeres;2009;1
35 Palmas;Jun;Hombres;2009;3
35 Palmas;Jun;Mujeres;2010;0
35 Palmas;Jun;Hombres;2010;3
35 Palmas;Jun;Mujeres;2011;1
35 Palmas;Jun;Hombres;2011;1
35 Palmas;Jun;Hombres;2012;0
35 Palmas;Jun;Mujeres;2012;2
35 Palmas;Jun;Mujeres;2013;1
35 Palmas;Jun;Hombres;2013;3
35 Palmas;Jun;Mujeres;2014;1
35 Palmas;Jun;Hombres;2014;1
35 Palmas;Jun;Mujeres;2015;0
35 Palmas;Jun;Hombres;2015;0
35 Palmas;Jun;Mujeres;2016;0
35 Palmas;Jun;Hombres;2016;1
35 Palmas;Jun;Mujeres;2017;0
35 Palmas;Jun;Hombres;2017;1
35 Palmas;Jun;Mujeres;2018;0
35 Palmas;Jun;Hombres;2018;1
35 Palmas;Jun;Hombres;2019;0
35 Palmas;Jun;Mujeres;2019;1
35 Palmas;Jun;Hombres;2020;0
35 Palmas;Jun;Mujeres;2020;1
35 Palmas;Jun;Mujeres;2021;1
35 Palmas;Jun;Hombres;2021;3
35 Palmas;Jul;Mujeres;2009;0
35 Palmas;Jul;Hombres;2009;6
35 Palmas;Jul;Mujeres;2010;2
35 Palmas;Jul;Hombres;2010;3
35 Palmas;Jul;Mujeres;2011;1
35 Palmas;Jul;Hombres;2011;2
35 Palmas;Jul;Mujeres;2012;0
35 Palmas;Jul;Hombres;2012;1
35 Palmas;Jul;Mujeres;2013;1
35 Palmas;Jul;Hombres;2013;1
35 Palmas;Jul;Hombres;2014;0
35 Palmas;Jul;Mujeres;2014;0
35 Palmas;Jul;Mujeres;2015;1
35 Palmas;Jul;Hombres;2015;1
35 Palmas;Jul;Mujeres;2016;1
35 Palmas;Jul;Hombres;2016;2
35 Palmas;Jul;Mujeres;2017;0
35 Palmas;Jul;Hombres;2017;3
35 Palmas;Jul;Mujeres;2018;1
35 Palmas;Jul;Hombres;2018;2
35 Palmas;Jul;Mujeres;2019;0
35 Palmas;Jul;Hombres;2019;0
35 Palmas;Jul;Hombres;2020;1
35 Palmas;Jul;Mujeres;2020;2
35 Palmas;Jul;Mujeres;2021;0
35 Palmas;Jul;Hombres;2021;0
35 Palmas;Aug;Hombres;2009;0
35 Palmas;Aug;Mujeres;2009;3
35 Palmas;Aug;Hombres;2010;3
35 Palmas;Aug;Mujeres;2010;3
35 Palmas;Aug;Hombres;2011;0
35 Palmas;Aug;Mujeres;2011;3
35 Palmas;Aug;Mujeres;2012;1
35 Palmas;Aug;Hombres;2012;3
35 Palmas;Aug;Hombres;2013;1
35 Palmas;Aug;Mujeres;2013;1
35 Palmas;Aug;Hombres;2014;0
35 Palmas;Aug;Mujeres;2014;0
35 Palmas;Aug;Hombres;2015;0
35 Palmas;Aug;Mujeres;2015;0
35 Palmas;Aug;Hombres;2016;0
35 Palmas;Aug;Mujeres;2016;1
35 Palmas;Aug;Hombres;2017;0
35 Palmas;Aug;Mujeres;2017;0
35 Palmas;Aug;Hombres;2018;0
35 Palmas;Aug;Mujeres;2018;1
35 Palmas;Aug;Mujeres;2019;0
35 Palmas;Aug;Hombres;2019;1
35 Palmas;Aug;Mujeres;2020;0
35 Palmas;Aug;Hombres;2020;0
35 Palmas;Aug;Mujeres;2021;0
35 Palmas;Aug;Hombres;2021;0
35 Palmas;Sep;Hombres;2009;1
35 Palmas;Sep;Mujeres;2009;1
35 Palmas;Sep;Hombres;2010;2
35 Palmas;Sep;Mujeres;2010;4
35 Palmas;Sep;Hombres;2011;1
35 Palmas;Sep;Mujeres;2011;1
35 Palmas;Sep;Hombres;2012;1
35 Palmas;Sep;Mujeres;2012;1
35 Palmas;Sep;Mujeres;2013;0
35 Palmas;Sep;Hombres;2013;3
35 Palmas;Sep;Hombres;2014;1
35 Palmas;Sep;Mujeres;2014;3
35 Palmas;Sep;Mujeres;2015;0
35 Palmas;Sep;Hombres;2015;0
35 Palmas;Sep;Hombres;2016;1
35 Palmas;Sep;Mujeres;2016;2
35 Palmas;Sep;Hombres;2017;1
35 Palmas;Sep;Mujeres;2017;2
35 Palmas;Sep;Mujeres;2018;1
35 Palmas;Sep;Hombres;2018;1
35 Palmas;Sep;Mujeres;2019;0
35 Palmas;Sep;Hombres;2019;0
35 Palmas;Sep;Hombres;2020;0
35 Palmas;Sep;Mujeres;2020;3
35 Palmas;Sep;Hombres;2021;0
35 Palmas;Sep;Mujeres;2021;1
35 Palmas;Oct;Hombres;2009;2
35 Palmas;Oct;Mujeres;2009;3
35 Palmas;Oct;Hombres;2010;2
35 Palmas;Oct;Mujeres;2010;2
35 Palmas;Oct;Hombres;2011;0
35 Palmas;Oct;Mujeres;2011;1
35 Palmas;Oct;Hombres;2012;0
35 Palmas;Oct;Mujeres;2012;1
35 Palmas;Oct;Mujeres;2013;3
35 Palmas;Oct;Hombres;2013;4
35 Palmas;Oct;Mujeres;2014;0
35 Palmas;Oct;Hombres;2014;2
35 Palmas;Oct;Hombres;2015;0
35 Palmas;Oct;Mujeres;2015;0
35 Palmas;Oct;Hombres;2016;1
35 Palmas;Oct;Mujeres;2016;1
35 Palmas;Oct;Hombres;2017;0
35 Palmas;Oct;Mujeres;2017;4
35 Palmas;Oct;Mujeres;2018;0
35 Palmas;Oct;Hombres;2018;0
35 Palmas;Oct;Hombres;2019;1
35 Palmas;Oct;Mujeres;2019;2
35 Palmas;Oct;Hombres;2020;0
35 Palmas;Oct;Mujeres;2020;2
35 Palmas;Oct;Mujeres;2021;0
35 Palmas;Oct;Hombres;2021;2
35 Palmas;Nov;Mujeres;2009;0
35 Palmas;Nov;Hombres;2009;2
35 Palmas;Nov;Mujeres;2010;2
35 Palmas;Nov;Hombres;2010;3
35 Palmas;Nov;Mujeres;2011;0
35 Palmas;Nov;Hombres;2011;1
35 Palmas;Nov;Hombres;2012;3
35 Palmas;Nov;Mujeres;2012;4
35 Palmas;Nov;Hombres;2013;0
35 Palmas;Nov;Mujeres;2013;3
35 Palmas;Nov;Mujeres;2014;0
35 Palmas;Nov;Hombres;2014;2
35 Palmas;Nov;Hombres;2015;0
35 Palmas;Nov;Mujeres;2015;1
35 Palmas;Nov;Hombres;2016;0
35 Palmas;Nov;Mujeres;2016;1
35 Palmas;Nov;Hombres;2017;1
35 Palmas;Nov;Mujeres;2017;4
35 Palmas;Nov;Hombres;2018;0
35 Palmas;Nov;Mujeres;2018;2
35 Palmas;Nov;Mujeres;2019;2
35 Palmas;Nov;Hombres;2019;3
35 Palmas;Nov;Hombres;2020;0
35 Palmas;Nov;Mujeres;2020;0
35 Palmas;Nov;Mujeres;2021;1
35 Palmas;Nov;Hombres;2021;2
35 Palmas;Dec;Mujeres;2009;0
35 Palmas;Dec;Hombres;2009;0
35 Palmas;Dec;Hombres;2010;0
35 Palmas;Dec;Mujeres;2010;1
35 Palmas;Dec;Mujeres;2011;0
35 Palmas;Dec;Hombres;2011;5
35 Palmas;Dec;Hombres;2012;0
35 Palmas;Dec;Mujeres;2012;1
35 Palmas;Dec;Mujeres;2013;0
35 Palmas;Dec;Hombres;2013;3
35 Palmas;Dec;Mujeres;2014;0
35 Palmas;Dec;Hombres;2014;1
35 Palmas;Dec;Mujeres;2015;0
35 Palmas;Dec;Hombres;2015;1
35 Palmas;Dec;Mujeres;2016;1
35 Palmas;Dec;Hombres;2016;1
35 Palmas;Dec;Hombres;2017;1
35 Palmas;Dec;Mujeres;2017;2
35 Palmas;Dec;Hombres;2018;0
35 Palmas;Dec;Mujeres;2018;1
35 Palmas;Dec;Hombres;2019;1
35 Palmas;Dec;Mujeres;2019;4
35 Palmas;Dec;Hombres;2020;0
35 Palmas;Dec;Mujeres;2020;1
35 Palmas;Dec;Mujeres;2021;1
35 Palmas;Dec;Hombres;2021;1
36 Pontevedra;Jan;Hombres;2009;0
36 Pontevedra;Jan;Mujeres;2009;1
36 Pontevedra;Jan;Hombres;2010;0
36 Pontevedra;Jan;Mujeres;2010;0
36 Pontevedra;Jan;Mujeres;2011;0
36 Pontevedra;Jan;Hombres;2011;2
36 Pontevedra;Jan;Hombres;2012;0
36 Pontevedra;Jan;Mujeres;2012;0
36 Pontevedra;Jan;Mujeres;2013;0
36 Pontevedra;Jan;Hombres;2013;2
36 Pontevedra;Jan;Hombres;2014;1
36 Pontevedra;Jan;Mujeres;2014;2
36 Pontevedra;Jan;Hombres;2015;0
36 Pontevedra;Jan;Mujeres;2015;0
36 Pontevedra;Jan;Hombres;2016;0
36 Pontevedra;Jan;Mujeres;2016;1
36 Pontevedra;Jan;Hombres;2017;0
36 Pontevedra;Jan;Mujeres;2017;1
36 Pontevedra;Jan;Mujeres;2018;0
36 Pontevedra;Jan;Hombres;2018;1
36 Pontevedra;Jan;Hombres;2019;1
36 Pontevedra;Jan;Mujeres;2019;1
36 Pontevedra;Jan;Mujeres;2020;0
36 Pontevedra;Jan;Hombres;2020;1
36 Pontevedra;Jan;Mujeres;2021;0
36 Pontevedra;Jan;Hombres;2021;1
36 Pontevedra;Feb;Mujeres;2009;0
36 Pontevedra;Feb;Hombres;2009;1
36 Pontevedra;Feb;Hombres;2010;1
36 Pontevedra;Feb;Mujeres;2010;2
36 Pontevedra;Feb;Mujeres;2011;0
36 Pontevedra;Feb;Hombres;2011;1
36 Pontevedra;Feb;Mujeres;2012;0
36 Pontevedra;Feb;Hombres;2012;2
36 Pontevedra;Feb;Mujeres;2013;0
36 Pontevedra;Feb;Hombres;2013;1
36 Pontevedra;Feb;Hombres;2014;1
36 Pontevedra;Feb;Mujeres;2014;1
36 Pontevedra;Feb;Hombres;2015;0
36 Pontevedra;Feb;Mujeres;2015;2
36 Pontevedra;Feb;Hombres;2016;0
36 Pontevedra;Feb;Mujeres;2016;0
36 Pontevedra;Feb;Hombres;2017;0
36 Pontevedra;Feb;Mujeres;2017;0
36 Pontevedra;Feb;Hombres;2018;0
36 Pontevedra;Feb;Mujeres;2018;1
36 Pontevedra;Feb;Hombres;2019;0
36 Pontevedra;Feb;Mujeres;2019;2
36 Pontevedra;Feb;Hombres;2020;0
36 Pontevedra;Feb;Mujeres;2020;0
36 Pontevedra;Feb;Mujeres;2021;0
36 Pontevedra;Feb;Hombres;2021;3
36 Pontevedra;Mar;Mujeres;2009;0
36 Pontevedra;Mar;Hombres;2009;3
36 Pontevedra;Mar;Mujeres;2010;0
36 Pontevedra;Mar;Hombres;2010;0
36 Pontevedra;Mar;Hombres;2011;0
36 Pontevedra;Mar;Mujeres;2011;1
36 Pontevedra;Mar;Mujeres;2012;0
36 Pontevedra;Mar;Hombres;2012;1
36 Pontevedra;Mar;Mujeres;2013;1
36 Pontevedra;Mar;Hombres;2013;1
36 Pontevedra;Mar;Hombres;2014;0
36 Pontevedra;Mar;Mujeres;2014;1
36 Pontevedra;Mar;Mujeres;2015;0
36 Pontevedra;Mar;Hombres;2015;2
36 Pontevedra;Mar;Hombres;2016;0
36 Pontevedra;Mar;Mujeres;2016;0
36 Pontevedra;Mar;Mujeres;2017;0
36 Pontevedra;Mar;Hombres;2017;2
36 Pontevedra;Mar;Mujeres;2018;2
36 Pontevedra;Mar;Hombres;2018;2
36 Pontevedra;Mar;Hombres;2019;0
36 Pontevedra;Mar;Mujeres;2019;2
36 Pontevedra;Mar;Mujeres;2020;1
36 Pontevedra;Mar;Hombres;2020;1
36 Pontevedra;Mar;Mujeres;2021;0
36 Pontevedra;Mar;Hombres;2021;0
36 Pontevedra;Apr;Mujeres;2009;1
36 Pontevedra;Apr;Hombres;2009;2
36 Pontevedra;Apr;Hombres;2010;0
36 Pontevedra;Apr;Mujeres;2010;1
36 Pontevedra;Apr;Hombres;2011;0
36 Pontevedra;Apr;Mujeres;2011;0
36 Pontevedra;Apr;Hombres;2012;0
36 Pontevedra;Apr;Mujeres;2012;1
36 Pontevedra;Apr;Mujeres;2013;0
36 Pontevedra;Apr;Hombres;2013;2
36 Pontevedra;Apr;Hombres;2014;0
36 Pontevedra;Apr;Mujeres;2014;0
36 Pontevedra;Apr;Hombres;2015;0
36 Pontevedra;Apr;Mujeres;2015;1
36 Pontevedra;Apr;Mujeres;2016;0
36 Pontevedra;Apr;Hombres;2016;1
36 Pontevedra;Apr;Hombres;2017;1
36 Pontevedra;Apr;Mujeres;2017;2
36 Pontevedra;Apr;Hombres;2018;1
36 Pontevedra;Apr;Mujeres;2018;1
36 Pontevedra;Apr;Hombres;2019;0
36 Pontevedra;Apr;Mujeres;2019;1
36 Pontevedra;Apr;Mujeres;2020;1
36 Pontevedra;Apr;Hombres;2020;1
36 Pontevedra;Apr;Mujeres;2021;0
36 Pontevedra;Apr;Hombres;2021;1
36 Pontevedra;May;Hombres;2009;0
36 Pontevedra;May;Mujeres;2009;2
36 Pontevedra;May;Hombres;2010;0
36 Pontevedra;May;Mujeres;2010;1
36 Pontevedra;May;Mujeres;2011;0
36 Pontevedra;May;Hombres;2011;1
36 Pontevedra;May;Hombres;2012;0
36 Pontevedra;May;Mujeres;2012;0
36 Pontevedra;May;Hombres;2013;0
36 Pontevedra;May;Mujeres;2013;1
36 Pontevedra;May;Mujeres;2014;0
36 Pontevedra;May;Hombres;2014;2
36 Pontevedra;May;Mujeres;2015;0
36 Pontevedra;May;Hombres;2015;1
36 Pontevedra;May;Hombres;2016;0
36 Pontevedra;May;Mujeres;2016;0
36 Pontevedra;May;Hombres;2017;0
36 Pontevedra;May;Mujeres;2017;2
36 Pontevedra;May;Mujeres;2018;0
36 Pontevedra;May;Hombres;2018;2
36 Pontevedra;May;Mujeres;2019;0
36 Pontevedra;May;Hombres;2019;1
36 Pontevedra;May;Mujeres;2020;0
36 Pontevedra;May;Hombres;2020;1
36 Pontevedra;May;Mujeres;2021;1
36 Pontevedra;May;Hombres;2021;2
36 Pontevedra;Jun;Hombres;2009;1
36 Pontevedra;Jun;Mujeres;2009;2
36 Pontevedra;Jun;Hombres;2010;0
36 Pontevedra;Jun;Mujeres;2010;2
36 Pontevedra;Jun;Mujeres;2011;0
36 Pontevedra;Jun;Hombres;2011;0
36 Pontevedra;Jun;Mujeres;2012;0
36 Pontevedra;Jun;Hombres;2012;0
36 Pontevedra;Jun;Mujeres;2013;0
36 Pontevedra;Jun;Hombres;2013;0
36 Pontevedra;Jun;Mujeres;2014;1
36 Pontevedra;Jun;Hombres;2014;1
36 Pontevedra;Jun;Hombres;2015;0
36 Pontevedra;Jun;Mujeres;2015;2
36 Pontevedra;Jun;Mujeres;2016;0
36 Pontevedra;Jun;Hombres;2016;0
36 Pontevedra;Jun;Mujeres;2017;0
36 Pontevedra;Jun;Hombres;2017;3
36 Pontevedra;Jun;Hombres;2018;1
36 Pontevedra;Jun;Mujeres;2018;2
36 Pontevedra;Jun;Hombres;2019;0
36 Pontevedra;Jun;Mujeres;2019;1
36 Pontevedra;Jun;Mujeres;2020;0
36 Pontevedra;Jun;Hombres;2020;2
36 Pontevedra;Jun;Hombres;2021;0
36 Pontevedra;Jun;Mujeres;2021;1
36 Pontevedra;Jul;Mujeres;2009;0
36 Pontevedra;Jul;Hombres;2009;1
36 Pontevedra;Jul;Hombres;2010;1
36 Pontevedra;Jul;Mujeres;2010;2
36 Pontevedra;Jul;Hombres;2011;0
36 Pontevedra;Jul;Mujeres;2011;0
36 Pontevedra;Jul;Mujeres;2012;0
36 Pontevedra;Jul;Hombres;2012;1
36 Pontevedra;Jul;Hombres;2013;0
36 Pontevedra;Jul;Mujeres;2013;0
36 Pontevedra;Jul;Hombres;2014;0
36 Pontevedra;Jul;Mujeres;2014;0
36 Pontevedra;Jul;Mujeres;2015;0
36 Pontevedra;Jul;Hombres;2015;0
36 Pontevedra;Jul;Mujeres;2016;0
36 Pontevedra;Jul;Hombres;2016;0
36 Pontevedra;Jul;Mujeres;2017;0
36 Pontevedra;Jul;Hombres;2017;1
36 Pontevedra;Jul;Mujeres;2018;0
36 Pontevedra;Jul;Hombres;2018;0
36 Pontevedra;Jul;Mujeres;2019;0
36 Pontevedra;Jul;Hombres;2019;1
